harga,merek,model,varian,tahun,jarak_tempuh,tipe_bahan_bakar,warna,transmisi
155000000,Honda,Jazz,RS,2013,125.000-130.000 km,Bensin,Silver,Automatic Triptonic
185000000,Honda,BR-V,E,2017,15.000-20.000 km,Bensin,Putih,Automatic
74000000,Suzuki,SX4,Cross Over,2008,125.000-130.000 km,Bensin,Hitam,Automatic
60000000,BMW,Serie 5,528i E39 2.8,2000,80.000-85.000 km,Bensin,Silver,Automatic Triptonic
89000000,Nissan,Grand livina,Lain-lain,2011,130.000-135.000 km,Bensin,Hitam,Automatic Triptonic
125000000,Daihatsu,Xenia,R 1.3 Sporty,2017,105.000-110.000 km,Bensin,Abu-abu,Manual
82500000,Daihatsu,Ayla,X,2013,70.000-75.000 km,Bensin,Abu-abu,Manual
115000000,Daihatsu,Sigra,1.2 R,2016,30.000-35.000 km,Bensin,Putih,Manual
75000000,KIA,Picanto,SE 2,2011,55.000-60.000 km,Bensin,Abu-abu,Manual
56500000,Hyundai,Getz,Lain-lain,2005,115.000-120.000 km,Bensin,Abu-abu,Manual
132000000,Ford,Ecosport,Titanium,2015,60.000-65.000 km,Bensin,Silver,Automatic
150800000,Wuling,Lain-lain,Lain-lain,2019,0-5.000 km,Bensin,Abu-abu,Manual
100000000,Suzuki,SX4,Cross Over,2009,65.000-70.000 km,Bensin,Merah,Automatic
89000000,Ford,Fiesta,Trend,2011,140.000-145.000 km,Bensin,Hitam,Automatic
65000000,Daihatsu,Taruna,FX,2003,100.000-105.000 km,Bensin,Silver,Manual
1180000000,Jeep,Rubicon,Lain-lain,2015,20.000-25.000 km,Bensin,Hitam,Automatic
118000000,Toyota,Yaris,E,2012,75.000-80.000 km,Bensin,Silver,Automatic Triptonic
160000000,Volkswagen,Golf,TSI,2011,80.000-85.000 km,Bensin,Putih,Automatic Triptonic
68000000,Datsun,Go+,Panca T Opt,2015,30.000-35.000 km,Bensin,Abu-abu,Manual
225000000,Toyota,Innova,G,2014,85.000-90.000 km,Diesel,Abu-abu,Automatic
170000000,Chevrolet,Orlando,LT,2015,60.000-65.000 km,Bensin,Hitam,Automatic
365000000,Toyota,Fortuner,VRZ,2016,35.000-40.000 km,Diesel,Coklat,Automatic Triptonic
85000000,Suzuki,SX4,Cross Over,2008,95.000-100.000 km,Bensin,Hitam,Automatic Triptonic
129000000,Daihatsu,Terios,TX Adventure,2012,60.000-65.000 km,Bensin,Putih,Automatic
69000000,KIA,Picanto,A/T,2011,50.000-55.000 km,Bensin,Merah,Automatic
210000000,Volkswagen,Golf,GTI,2007,65.000-70.000 km,Bensin,Merah,Automatic
290000000,Nissan,Serena,Lain-lain,2016,25.000-30.000 km,Bensin,Hitam,Automatic
130000000,Chevrolet,Spin,LTZ,2015,40.000-45.000 km,Bensin,Putih,Automatic Triptonic
126000000,Toyota,Avanza,E,2016,60.000-65.000 km,Bensin,Hitam,Manual
1200000000,Jeep,Rubicon,Lain-lain,2015,5.000-10.000 km,Bensin,Oranye,Automatic Triptonic
575000000,Mini Cooper,Mini Cooper,Lain-lain,2015,30.000-35.000 km,Bensin,Abu-abu,Automatic
32000000,Volvo,960,Lain-lain,1994,125.000-130.000 km,Bensin,Lainnya,Automatic
119000000,Ford,Ecosport,Trend,2014,65.000-70.000 km,Bensin,Silver,Automatic
49500000,Hyundai,Atoz,GLS,2004,115.000-120.000 km,Bensin,Hitam,Manual
197000000,Mercedes-Benz,S-Class,S320,1999,65.000-70.000 km,Bensin,Hitam,Automatic
31000000,Hyundai,Accent,GLS,2001,100.000-105.000 km,Bensin,Marun,Manual
75000000,KIA,Sportage,LX,2007,95.000-100.000 km,Bensin,Hitam,Automatic
135000000,BMW,Serie 3,318i E46 Facelift 2.0,2004,105.000-110.000 km,Bensin,Silver,Automatic
95000000,Ford,Fiesta,Trend,2012,75.000-80.000 km,Bensin,Merah,Automatic Triptonic
238000000,Honda,Jazz,RS,2018,15.000-20.000 km,Bensin,Abu-abu,Automatic
69000000,Nissan,Lain-lain,Lain-lain,2013,130.000-135.000 km,Bensin,Abu-abu,Manual
107000000,Nissan,Grand livina,Lain-lain,2013,85.000-90.000 km,Bensin,Abu-abu,Automatic
290000000,Mercedes-Benz,C-Class,C200,2012,30.000-35.000 km,Bensin,Putih,Automatic Triptonic
185000000,Mazda,Biante,2.0 SKYACTIV,2013,70.000-75.000 km,Bensin,Hitam,Automatic
155000000,Honda,Brio,RS,2017,20.000-25.000 km,Bensin,Putih,Automatic
23950000,Timor,DOHC,1.5,2000,220.000-225.000 km,Bensin,Biru,Manual
45000000,Peugeot,306,ST,2002,205.000-210.000 km,Bensin,Coklat,Manual
255000000,Mitsubishi,Pajero Sport,Dakar 2.4,2011,50.000-55.000 km,Diesel,Hitam,Automatic
85000000,BMW,Serie 3,323i E36 2.5,1998,95.000-100.000 km,Bensin,Biru,Automatic
32500000,Hyundai,Verna,Lain-lain,2003,40.000-45.000 km,Bensin,Silver,Manual
360000000,Isuzu,Elf Minibus,2.8 Minibus Diesel,2017,65.000-70.000 km,Diesel,Hitam,Manual
550000000,Land Rover,Range Rover Evoque,Dynamic Luxury Si4,2012,40.000-45.000 km,Bensin,Hitam,Automatic
76500000,Toyota,Avanza,G,2006,105.000-110.000 km,Bensin,Biru,Manual
75000000,Toyota,Avanza,G,2004,150.000-155.000 km,Bensin,Lainnya,Manual
145000000,Suzuki,Ertiga,GX,2016,40.000-45.000 km,Bensin,Silver,Automatic
160000000,Toyota,Avanza,E,2017,35.000-40.000 km,Bensin,Merah,Automatic
155000000,Honda,Mobilio,RS,2014,60.000-65.000 km,Bensin,Marun,Automatic
105000000,Daihatsu,Xenia,M,2013,90.000-95.000 km,Bensin,Hitam,Manual
294000000,Chevrolet,Trax,LTZ,2018,5.000-10.000 km,Bensin,Hitam,Automatic Triptonic
38000000,KIA,Visto,Lain-lain,2002,165.000-170.000 km,Bensin,Marun,Manual
775000000,Jeep,Wrangler ,Sport Unlimited,2013,45.000-50.000 km,Bensin,Oranye,Automatic
210000000,Dodge,Journey,2.4 Automatic,2012,140.000-145.000 km,Bensin,Putih,Automatic Triptonic
210000000,Mitsubishi,Pajero,Lain-lain,2009,195.000-200.000 km,Diesel,Putih,Automatic
121000000,Daihatsu,Ayla,X,2019,0-5.000 km,Bensin,Lainnya,Manual
117000000,Mercedes-Benz,C-Class,C240,2003,120.000-125.000 km,Bensin,Silver,Automatic Triptonic
85000000,Volkswagen,Caravelle,2.5,1998,85.000-90.000 km,Bensin,Biru,Automatic
65000000,Hyundai,Getz,Lain-lain,2004,140.000-145.000 km,Bensin,Hitam,Manual
175000000,Toyota,Innova,G,2015,80.000-85.000 km,Bensin,Silver,Automatic
108000000,Mazda,2,R,2011,75.000-80.000 km,Bensin,Putih,Automatic Triptonic
37000000,KIA,Visto,Lain-lain,2001,40.000-45.000 km,Bensin,Biru,Automatic
165000000,Isuzu,D-Max,Lain-lain,2013,135.000-140.000 km,Diesel,Hitam,Manual
165000000,Toyota,Rush,G,2017,40.000-45.000 km,Bensin,Abu-abu,Automatic
105000000,Chevrolet,Spin,LTZ,2014,60.000-65.000 km,Bensin,Putih,Automatic Triptonic
46500000,Proton,Savvy,Lain-lain,2009,65.000-70.000 km,Bensin,Hitam,Automatic Triptonic
138000000,Suzuki,Ertiga,GL,2017,45.000-50.000 km,Bensin,Putih,Manual
71000000,Daihatsu,Xenia,Li Family,2008,175.000-180.000 km,Bensin,Silver,Manual
115000000,Mazda,2,S,2013,35.000-40.000 km,Bensin,Putih,Automatic
825000000,Porsche,Cayman,S,2011,15.000-20.000 km,Bensin,Putih,Automatic
250000000,Mercedes-Benz,C-Class,C230,2008,75.000-80.000 km,Bensin,Hitam,Automatic
59000000,Honda,CR-V,2.0 i-VTEC,2001,105.000-110.000 km,Bensin,Biru,Automatic
95000000,BMW,Serie 5,520i E60 2.2 l6,2004,125.000-130.000 km,Bensin,Marun,Automatic Triptonic
130000000,Ford,Ranger,XLT,2010,125.000-130.000 km,Diesel,Hitam,Manual
90000000,Mazda,2,R,2012,90.000-95.000 km,Bensin,Hitam,Manual
16000000,Mercedes-Benz,Lain-lain,Lain-lain,1988,10.000-15.000 km,Bensin,Putih,Manual
45000000,Isuzu,Panther,2.3,1993,160.000-165.000 km,Diesel,Biru,Manual
69000000,Suzuki,Karimun estillo,Lain-lain,2011,110.000-115.000 km,Bensin,Silver,Manual
95000000,Chevrolet,Spin,LTZ,2013,45.000-50.000 km,Bensin,Putih,Automatic
92000000,Proton,Neo,CPS,2013,35.000-40.000 km,Bensin,Hitam,Automatic Triptonic
127500000,Volkswagen,Polo,1.4,2012,70.000-75.000 km,Bensin,Putih,Automatic
103900000,Isuzu,Panther,LM,2008,115.000-120.000 km,Diesel,Silver,Manual
120000000,KIA,Rio,Hatchback,2013,45.000-50.000 km,Bensin,Merah,Automatic
195000000,Mazda,2,GT,2014,50.000-55.000 km,Bensin,Merah,Automatic
120000000,Toyota,Agya,TRD Sportivo,2017,20.000-25.000 km,Bensin,Merah,Automatic
60000000,KIA,Picanto,M/T,2007,120.000-125.000 km,Bensin,Silver,Manual
105000000,Mitsubishi,Mirage,Exceed,2013,10.000-15.000 km,Bensin,Putih,Automatic
158000000,Honda,Brio,RS,2016,35.000-40.000 km,Bensin,Abu-abu,Automatic
69500000,Mercedes-Benz,E-Class,E230,1991,150.000-155.000 km,Bensin,Hitam,Automatic
127500000,Ford,Fiesta,Sport,2013,60.000-65.000 km,Bensin,Merah,Automatic Triptonic
59000000,Daihatsu,Taruna,CSX,2000,215.000-220.000 km,Bensin,Hijau,Manual
325000000,Ford,Ranger,XLT-D,2015,35.000-40.000 km,Diesel,Putih,Manual
185000000,Chevrolet,Captiva,Lain-lain,2012,90.000-95.000 km,Diesel,Putih,Automatic Triptonic
470000000,Mitsubishi,Pajero Sport,Dakar 2.4,2018,30.000-35.000 km,Diesel,Putih,Automatic Triptonic
82000000,Daihatsu,Ayla,X Elegant,2013,40.000-45.000 km,Bensin,Silver,Manual
100000000,Mitsubishi,Mirage,SPORT,2015,35.000-40.000 km,Bensin,Putih,Automatic
60000000,Mercedes-Benz,C-Class,C180,1996,190.000-195.000 km,Bensin,Abu-abu,Automatic
153000000,Ford,Ranger,Base,2014,95.000-100.000 km,Diesel,Hitam,Manual
85000000,KIA,Picanto,A/T,2013,35.000-40.000 km,Bensin,Putih,Automatic
108000000,Daihatsu,Ayla,Lain-lain,2017,15.000-20.000 km,Bensin,Merah,Manual
77000000,Isuzu,Panther,LS Hi Grade,2000,130.000-135.000 km,Diesel,Emas,Automatic
102000000,Chevrolet,Spin,LTZ,2014,90.000-95.000 km,Diesel,Marun,Manual
25000000,Chery,Lain-lain,Lain-lain,2006,295.000-300.000 km,Bensin,Merah,Manual
107000000,Isuzu,D-Max,Lain-lain,2010,120.000-125.000 km,Diesel,Putih,Manual
33500000,Daewoo,Matiz,0.8,2002,110.000-115.000 km,Bensin,Coklat,Manual
125000000,BMW,Serie 3,318i 2.0,2004,110.000-115.000 km,Bensin,Silver,Automatic
85000000,Datsun,Go+,Panca T Style,2016,50.000-55.000 km,Bensin,Putih,Manual
185000000,Mazda,Biante,2,2013,50.000-55.000 km,Bensin,Silver,Automatic
136000000,Honda,Jazz,RS,2010,60.000-65.000 km,Bensin,Silver,Automatic Triptonic
170000000,Mitsubishi,Triton,HDX,2015,95.000-100.000 km,Diesel,Silver,Manual
1085000000,Mercedes-Benz,CLS,CLS63 5.5 AMG,2012,25.000-30.000 km,Bensin,Silver,Automatic Triptonic
122000000,Isuzu,Colt 77 PS,Lain-lain,2011,85.000-90.000 km,Diesel,Putih,Manual
13000000,Toyota,Kijang Pick-Up,Lain-lain,<1986,5.000-10.000 km,Bensin,Biru,Manual
105000000,Isuzu,Lain-lain,Lain-lain,2010,155.000-160.000 km,Diesel,Oranye,Manual
75000000,Chevrolet,Spin,LS,2013,75.000-80.000 km,Bensin,Coklat,Manual
122000000,Toyota,Rush,G,2012,85.000-90.000 km,Bensin,Hitam,Automatic
107000000,Daihatsu,Sigra,1.2 R,2017,65.000-70.000 km,Bensin,Putih,Manual
102500000,Nissan,Grand livina,Lain-lain,2009,120.000-125.000 km,Bensin,Silver,Manual
220000000,Mitsubishi,Pajero Sport,Exceed,2011,50.000-55.000 km,Diesel,Putih,Automatic
185000000,Toyota,Fortuner,V,2008,90.000-95.000 km,Bensin,Hitam,Automatic
83000000,Hyundai,Grand Avega,GL,2012,65.000-70.000 km,Bensin,Biru,Manual
111900000,Nissan,Grand livina,Lain-lain,2013,95.000-100.000 km,Bensin,Abu-abu,Manual
165000000,Nissan,Serena,HWS,2013,45.000-50.000 km,Bensin,Hitam,Automatic
38000000,Suzuki,Katana,GX,1993,125.000-130.000 km,Bensin,Hitam,Manual
88000000,Datsun,Go,Panca A,2018,10.000-15.000 km,Bensin,Marun,Manual
70000000,Datsun,Go+,Lain-lain,2015,0-5.000 km,Bensin,Abu-abu,Manual
530000000,Land Rover,Range Rover Evoque,Dynamic Luxury Si4,2012,25.000-30.000 km,Bensin,Putih,Automatic
62000000,Proton,Exora,CPS B-Line,2011,75.000-80.000 km,Bensin,Hitam,Manual
112000000,Honda,Jazz,S,2008,155.000-160.000 km,Bensin,Silver,Automatic
85000000,BMW,Serie 3,318i 2.0,2003,195.000-200.000 km,Bensin,Hijau,Automatic Triptonic
18000000,Peugeot,405,Lain-lain,1995,185.000-190.000 km,Bensin,Hitam,Manual
155000000,Honda,Mobilio,E,2017,10.000-15.000 km,Bensin,Merah,Manual
85000000,Chevrolet,Spin,LTZ,2014,55.000-60.000 km,Bensin,Putih,Manual
189000000,Mercedes-Benz,C-Class,C280,2008,90.000-95.000 km,Bensin,Hitam,Automatic
456000000,Mitsubishi,Pajero Sport,Dakar 2.4,2018,20.000-25.000 km,Diesel,Putih,Automatic
178000000,Suzuki,Baleno,Hatchback,2018,0-5.000 km,Bensin,Biru,Automatic
298000000,Mazda,CX-5,Grand Touring,2015,70.000-75.000 km,Bensin,Abu-abu,Automatic
45000000,Isuzu,Panther,LS Hi Grade,1995,125.000-130.000 km,Diesel,Hijau,Manual
1265000000,Porsche,Boxster,Lain-lain,2013,5.000-10.000 km,Bensin,Kuning,Automatic
119000000,Daihatsu,Sigra,1.2 R,2017,25.000-30.000 km,Bensin,Hitam,Automatic
160000000,Hyundai,H-1,2.5 CRDi,2013,60.000-65.000 km,Diesel,Hitam,Manual
85000000,KIA,Picanto,M/T,2014,60.000-65.000 km,Bensin,Putih,Manual
89500000,Hyundai,Getz,Lain-lain,2008,90.000-95.000 km,Bensin,Silver,Manual
45000000,Suzuki,Baleno,1.5,2001,180.000-185.000 km,Bensin,Hijau,Automatic
104000000,Daihatsu,Xenia,R 1.3 STD,2016,135.000-140.000 km,Bensin,Putih,Manual
130000000,Suzuki,Ertiga,GL,2016,10.000-15.000 km,Bensin,Putih,Manual
288000000,Jaguar,XF,Premium Luxury,2011,60.000-65.000 km,Bensin,Hitam,Automatic
77000000,BMW,Serie 3,323i E36 2.5,1996,110.000-115.000 km,Bensin,Hitam,Manual
99000000,Suzuki,Karimun,Lain-lain,2015,50.000-55.000 km,Bensin,Putih,Manual
150000000,Proton,Satria,Lain-lain,2013,5.000-10.000 km,Bensin,Kuning,Manual
115000000,Nissan,March,1.5L,2014,0-5.000 km,Bensin,Silver,Automatic
83000000,Chevrolet,Trooper,2.3,1993,>300.000 km,Bensin,Silver,Manual
115000000,Datsun,Go,Panca T Active,2018,15.000-20.000 km,Bensin,Abu-abu,Manual
120000000,Daihatsu,Sirion,D,2015,5.000-10.000 km,Bensin,Silver,Automatic
535000000,BMW,Serie 5,520i,2014,15.000-20.000 km,Bensin,Putih,Automatic
105000000,Suzuki,Swift,ST,2009,100.000-105.000 km,Bensin,Marun,Automatic
120000000,Suzuki,Ertiga,GX,2014,95.000-100.000 km,Bensin,Abu-abu,Automatic
123000000,Toyota,Avanza,G,2015,35.000-40.000 km,Bensin,Putih,Manual
1150000000,Mercedes-Benz,CLS-Class,CLS63 AMG,2012,15.000-20.000 km,Bensin,Putih,Automatic Triptonic
79000000,Ford,Fiesta,Trend,2011,115.000-120.000 km,Bensin,Hitam,Automatic
85000000,Daihatsu,Gran max Pick-up,Lain-lain,2013,85.000-90.000 km,Bensin,Hitam,Manual
525000000,Mercedes-Benz,GE-Class,Lain-lain,1991,95.000-100.000 km,Bensin,Hitam,Manual
33750000,Honda,Civic,1.5,1988,270.000-275.000 km,Bensin,Hitam,Manual
490000000,BMW,Serie 3,320d,2016,30.000-35.000 km,Diesel,Putih,Automatic
133000000,Toyota,Calya,G,2018,15.000-20.000 km,Bensin,Putih,Automatic
47500000,Mercedes-Benz,E-Class,Lain-lain,1992,200.000-205.000 km,Bensin,Hitam,Manual
47000000,Hyundai,Lain-lain,Lain-lain,2001,60.000-65.000 km,Bensin,Hitam,Manual
325000000,Volkswagen,Scirocco,1.4 TSI,2013,20.000-25.000 km,Bensin,Putih,Automatic Triptonic
467000000,Mercedes-Benz,S-Class,S300 L,2010,20.000-25.000 km,Bensin,Hitam,Automatic
103000000,Honda,Brio,Satya S,2014,40.000-45.000 km,Bensin,Putih,Manual
110000000,Ford,Fiesta,Sport,2013,20.000-25.000 km,Bensin,Ungu,Automatic
78000000,Isuzu,Panther,2.5,2008,15.000-20.000 km,Diesel,Putih,Manual
168000000,Honda,Mobilio,E,2018,10.000-15.000 km,Bensin,Silver,Automatic
160000000,Toyota,Avanza,G,2015,75.000-80.000 km,Bensin,Putih,Manual
160000000,Toyota,Avanza,Veloz,2016,30.000-35.000 km,Bensin,Silver,Automatic
45000000,Suzuki,Carry Van,Lain-lain,2006,70.000-75.000 km,Diesel,Biru,Manual
90000000,Datsun,Go+,Panca T Ultimate,2018,25.000-30.000 km,Bensin,Putih,Manual
265000000,Mitsubishi,Pajero Sport,Exceed,2013,80.000-85.000 km,Bensin,Abu-abu,Automatic
130000000,Chevrolet,Captiva,Lain-lain,2011,190.000-195.000 km,Diesel,Hitam,Automatic Triptonic
122000000,DFSK (Dongfeng Sokon),Super Cab,1.5L,2019,10.000-15.000 km,Bensin,Hitam,Manual
325000000,Mercedes-Benz,E-Class,E250,2014,35.000-40.000 km,Bensin,Hitam,Automatic Triptonic
265000000,Mitsubishi,Pajero Sport,Exceed,2003,80.000-85.000 km,Diesel,Abu-abu,Automatic
137000000,Suzuki,Ertiga,GL,2017,50.000-55.000 km,Bensin,Abu-abu,Automatic Triptonic
75000000,Ford,Escape,XLT,2006,140.000-145.000 km,Bensin,Silver,Automatic
110000000,Ford,Ranger,Lain-lain,2011,5.000-10.000 km,Diesel,Hitam,Manual
120000000,Nissan,X-Trail,Lain-lain,2010,160.000-165.000 km,Bensin,Hitam,Automatic
175000000,Mazda,2,GT,2015,60.000-65.000 km,Bensin,Putih,Automatic
285000000,Toyota,Fortuner,G,2014,55.000-60.000 km,Diesel,Hitam,Automatic
67000000,Isuzu,Colt 77 PS,Lain-lain,1997,120.000-125.000 km,Diesel,Putih,Manual
115000000,Isuzu,Panther,Pick Up Diesel,2015,80.000-85.000 km,Diesel,Putih,Manual
83500000,Suzuki,Wagon R,Lain-lain,2014,65.000-70.000 km,Bensin,Abu-abu,Manual
83000000,Datsun,Go+,Panca A,2016,20.000-25.000 km,Bensin,Putih,Manual
50000000,Mazda,Lain-lain,Lain-lain,2002,110.000-115.000 km,Bensin,Hitam,Automatic
115000000,Mazda,2,R,2012,90.000-95.000 km,Bensin,Merah,Automatic
285000000,Mitsubishi,Triton,HD-X,2018,35.000-40.000 km,Diesel,Abu-abu,Manual
225000000,Mazda,CX-5,Grand Touring,2014,85.000-90.000 km,Bensin,Silver,Automatic Triptonic
88000000,Ford,Fiesta,Trend,2012,5.000-10.000 km,Bensin,Putih,Manual
990000000,Lexus,RX,200T AL20,2016,40.000-45.000 km,Bensin,Hitam,Automatic
83000000,Nissan,Livina,Lain-lain,2011,5.000-10.000 km,Bensin,Silver,Automatic
78500000,Ford,Fiesta,Sport+,2011,45.000-50.000 km,Bensin,Putih,Automatic
119000000,Suzuki,Lain-lain,Lain-lain,2014,65.000-70.000 km,Bensin,Silver,Automatic
75000000,Daihatsu,Sirion,M Sport,2008,50.000-55.000 km,Bensin,Merah,Automatic
57000000,Isuzu,Panther,2.5,1996,>300.000 km,Diesel,Biru,Manual
114000000,Mazda,2,R,2013,25.000-30.000 km,Bensin,Hitam,Manual
107000000,Daihatsu,Sigra,1.2 X,2016,70.000-75.000 km,Bensin,Abu-abu,Automatic
130000000,KIA,Rio,1.5,2014,70.000-75.000 km,Bensin,Merah,Manual
199000000,Mercedes-Benz,C-Class,C200,2010,90.000-95.000 km,Bensin,Silver,Automatic
65000000,Honda,City,i-DSI,2003,95.000-100.000 km,Bensin,Coklat,Manual
60000000,Isuzu,Panther,Pick Up Diesel,2005,95.000-100.000 km,Diesel,Biru,Manual
65000000,Chevrolet,Aveo,LT,2006,160.000-165.000 km,Bensin,Merah,Manual
49999999,KIA,Travello,Option 2,2007,45.000-50.000 km,Diesel,Putih,Manual
155000000,Honda,Freed,1.5,2014,5.000-10.000 km,Bensin,Abu-abu,Automatic
137800000,Nissan,Juke,1.5 CVT,2013,35.000-40.000 km,Bensin,Merah,Automatic
439000000,Mercedes-Benz,CLA-Class,CLA45 AMG,2014,30.000-35.000 km,Bensin,Putih,Automatic
48000000,Hyundai,Trajet,GLS,2000,145.000-150.000 km,Bensin,Abu-abu,Automatic
2275000000,Porsche,911,Carera S,2012,15.000-20.000 km,Bensin,Putih,Automatic Triptonic
145000000,Toyota,Rush,TRD Sportivo,2014,40.000-45.000 km,Bensin,Putih,Automatic
135000000,Jeep,Cherokee,Limited,1997,120.000-125.000 km,Bensin,Biru,Automatic
135500000,Suzuki,Ertiga,GX,2015,35.000-40.000 km,Bensin,Abu-abu,Automatic
85000000,Daihatsu,Ayla,M,2015,55.000-60.000 km,Bensin,Merah,Manual
360000000,Mitsubishi,Pajero,NA,2015,75.000-80.000 km,Diesel,Hitam,Automatic Triptonic
215000000,Mitsubishi,Xpander,EXCEED M/T,2018,10.000-15.000 km,Bensin,Silver,Manual
115000000,Daihatsu,Xenia,M 1.0 STD,2016,60.000-65.000 km,Bensin,Silver,Manual
132500000,Nissan,Grand livina,Lain-lain,2018,10.000-15.000 km,Bensin,Putih,Manual
54000000,Chevrolet,Zafira,CD,2003,190.000-195.000 km,Bensin,Hitam,Manual
58000000,Hyundai,Atoz,GLS,2004,115.000-120.000 km,Bensin,Merah,Manual
95000000,KIA,Rio,Hatchback,2012,60.000-65.000 km,Bensin,Putih,Manual
815000000,Porsche,Lain-lain,Lain-lain,2010,15.000-20.000 km,Bensin,Hitam,Automatic Triptonic
255000000,Audi,Audi A4,2.0 Sedan,2019,5.000-10.000 km,Bensin,Hitam,Automatic
27900000,Chevrolet,Zafira,1.8,2001,125.000-130.000 km,Bensin,Ungu,Automatic
129000000,Nissan,March,1.5L,2017,45.000-50.000 km,Bensin,Hitam,Manual
220000000,Mitsubishi,Xpander,SPORT A/T,2019,5.000-10.000 km,Bensin,Hitam,Manual
259000000,Mitsubishi,Outlander,Lain-lain,2017,30.000-35.000 km,Bensin,Putih,Automatic
35000000,Hyundai,Trajet,GLS,2000,165.000-170.000 km,Bensin,Hijau,Manual
457000000,Mini Cooper,Mini Cooper,Lain-lain,2013,10.000-15.000 km,Bensin,Biru,Automatic Triptonic
123000000,Mazda,6,2.5,2009,90.000-95.000 km,Bensin,Silver,Automatic
52000000,Honda,Stream,Lain-lain,2003,100.000-105.000 km,Bensin,Hitam,Automatic
127000000,Mazda,2,R,2013,90.000-95.000 km,Bensin,Hitam,Automatic
110000000,Isuzu,Panther,LS Hi Grade,2001,135.000-140.000 km,Diesel,Coklat,Manual
85000000,Mazda,2,V,2010,60.000-65.000 km,Bensin,Putih,Manual
95000000,Ford,Fiesta,Trend,2011,80.000-85.000 km,Bensin,Putih,Automatic Triptonic
22500000,Daewoo,Nexia,Lain-lain,1999,0-5.000 km,Bensin,Hijau,Manual
120000000,Suzuki,Swift,GX,2014,45.000-50.000 km,Bensin,Putih,Manual
178000000,Mitsubishi,Outlander,Lain-lain,2013,110.000-115.000 km,Bensin,Putih,Automatic Triptonic
625000000,BMW,X1,Lain-lain,2018,0-5.000 km,Bensin,Putih,Automatic
120000000,Honda,CR-V,2,2007,110.000-115.000 km,Bensin,Silver,Automatic
140000000,Honda,CR-V,2.4,2010,125.000-130.000 km,Bensin,Abu-abu,Automatic
65000000,Isuzu,Panther,Lain-lain,2008,170.000-175.000 km,Diesel,Lainnya,Manual
60666000,Nissan,Serena,Lain-lain,1998,40.000-45.000 km,Bensin,Hijau,Automatic
140000000,Daihatsu,Xenia,R 1.3 STD,2015,15.000-20.000 km,Bensin,Coklat,Manual
27000000,Mazda,Vantrend,1.4,1993,60.000-65.000 km,Bensin,Silver,Manual
126000000,Hyundai,New Tucson,Lain-lain,2011,110.000-115.000 km,Bensin,Silver,Automatic
395000000,Lexus,RX,350 F Sport,2010,45.000-50.000 km,Bensin,Hitam,Automatic Triptonic
45000000,Mercedes-Benz,E-Class,E220,1994,>300.000 km,Bensin,Silver,Automatic
85000000,Daihatsu,Sirion,M,2013,80.000-85.000 km,Bensin,Putih,Manual
13000000,Daihatsu,Zebra,1.3,1993,40.000-45.000 km,Bensin,Biru,Manual
12000000,Daihatsu,Charade,G100,<1986,>300.000 km,Bensin,Hijau,Manual
152000000,Honda,Jazz,RS,2013,100.000-105.000 km,Bensin,Putih,Automatic Triptonic
905000000,Jeep,Wrangler ,Sport CRD Unlimited,2013,40.000-45.000 km,Diesel,Hitam,Automatic
1700000000,Aston Martin,Rapide,Lain-lain,2011,30.000-35.000 km,Bensin,Hitam,Automatic
110000000,Daihatsu,Xenia,X 1.3 Plus,2014,110.000-115.000 km,Bensin,Putih,Manual
66500000,Suzuki,Karimun,Estilo,2009,100.000-105.000 km,Bensin,Merah,Manual
80000000,KIA,Picanto,SE,2012,65.000-70.000 km,Bensin,Putih,Manual
44000000,Hyundai,Matrix,Lain-lain,2001,>300.000 km,Bensin,Coklat,Manual
169000000,Nissan,Elgrand,HWS,2007,110.000-115.000 km,Bensin,Hitam,Automatic
173000000,Mazda,CX-9,3.7 NA,2009,45.000-50.000 km,Bensin,Hitam,Automatic Triptonic
83500000,Datsun,Go+,Panca T Opt,2015,10.000-15.000 km,Bensin,Abu-abu,Manual
95000000,Ford,Escape,XLT,2009,110.000-115.000 km,Bensin,Hitam,Automatic
108000000,Daihatsu,Xenia,Mi,2012,55.000-60.000 km,Bensin,Putih,Manual
575000000,Mercedes-Benz,S-Class,S350 L,2010,20.000-25.000 km,Bensin,Hitam,Automatic
47000000,Peugeot,306,LeMans,2001,85.000-90.000 km,Bensin,Biru,Manual
82000000,Peugeot,807,2.0 16V,2004,155.000-160.000 km,Bensin,Lainnya,Automatic Triptonic
235000000,Mazda,CX-5,Grand Touring,2013,50.000-55.000 km,Bensin,Merah,Automatic Triptonic
270000000,Honda,HR-V,E CVT,2018,10.000-15.000 km,Bensin,Silver,Automatic
120000000,Toyota,Avanza,S,2011,65.000-70.000 km,Bensin,Silver,Automatic
79000000,Mitsubishi,T120SS,Lain-lain,2016,10.000-15.000 km,Bensin,Putih,Manual
165000000,Mercedes-Benz,E-Class,E280,2007,45.000-50.000 km,Bensin,Hitam,Automatic
58000000,BMW,Serie 3,318i,1997,125.000-130.000 km,Bensin,Biru,Manual
145000000,Honda,Freed,E,2010,80.000-85.000 km,Bensin,Hitam,Automatic
115000000,Ford,Fiesta,Sport,2013,45.000-50.000 km,Bensin,Silver,Automatic
165000000,Mazda,2,R,2015,30.000-35.000 km,Bensin,Putih,Automatic
120000000,Toyota,Rush,TRD Sportivo,2010,80.000-85.000 km,Bensin,Hitam,Automatic
